id,area,name_pt,name_en,status
123,portugal,Receitas da Segurança Social: total e por tipo,Social security revenue total and by type,ok
2802,portugal,"Receitas das Administrações Públicas em % do PIB: total, correntes e de capital",General government revenue as percentage of gdp total current and capital,ok
2795,portugal,"Receitas das Administrações Públicas: total, correntes e de capital",General government revenue total current and capital,ok
2796,portugal,Receitas das Administrações Públicas: total e por classificação económica,General government revenue total and by economic classification,ok
3452,portugal,Receitas do peixe vendido em lota: total e por principais espécies,Revenue from fish auction sales total and by main species,ok
3090,portugal,Receitas do transporte metropolitano - Continente,Revenues from underground transport mainland,ok
3749,portugal,Receitas fiscais e contribuições sociais das Administrações Públicas,General government tax revenue and social contributions,ok
2252,portugal,Recenseados residentes em Portugal: total e por grupo etário,Registred individuals resident in portugal total and by age group,ok
2251,portugal,Recenseados residentes em Portugal: total e por sexo,Registred individuals resident in portugal total and by sex,ok
2250,portugal,"Recenseados: total, por nacionalidade e por residência",Registred individuals total by citizenship and by residence,ok
185,portugal,Recintos culturais: número e lotação,Cultural facilities number and capacity,ok
274,portugal,Dados dos reclusos condenados em Portugal,Convicted prisoners total and by category of crime,ok
275,portugal,Reclusos saídos: total e por principais motivos,Prisoners released total and by main reasons,ok
269,portugal,Reclusos: total e em prisão preventiva,Prisoners total and in protective custody,ok
272,portugal,Reclusos: total e por grupo etário,Prisoners total and by age group,ok
273,portugal,Reclusos: total e por nível de instrução completo,Prisoners total and by level of education completed,ok
271,portugal,Reclusos: total e por sexo,Prisoners total and by sex,ok
2000,portugal,Rede de Bibliotecas Escolares: investimento,School library network investment,ok
1999,portugal,Rede de Bibliotecas Escolares: número de bibliotecas escolares por subsistema de ensino,School library network number of school libraries by sub system of education,ok
2129,portugal,Reformados e aposentados da Caixa Geral de Aposentações: total e por escalões de pensão,Retirees of the public administration retirement fund total and by pension scales,ok
984,portugal,Registos de títulos no âmbito do Depósito Legal,Registration of titles in the area of legal deposit,ok
551,portugal,Relação de masculinidade da população empregada por setor de atividade económica,Employment sex ratio by sector of economic activity,ok
2751,portugal,Relação de masculinidade: total e por grupo etário,Sex ratio total and by age group,ok
621,portugal,Relação de masculinidade,Sex ratio,ok
2366,portugal,"Remessas de emigrantes, imigrantes e saldo em % do PIB",Remittances by emigrants immigrants and balance as a percentage of gdp,ok
2365,portugal,"Remessas de emigrantes, imigrantes e saldo",Remittances by emigrants immigrants and balance,ok
2367,portugal,Remessas de emigrantes: total e por principais países de origem,Remittances from emigrants total and by countries of origin,ok
2368,portugal,Remessas de imigrantes: total e por principais países de destino,Remittances from immigrants total and by countries of destination,ok
3377,portugal,Remuneração anual dos empregados da agricultura,Annual remuneration of agriculture employees,ok
893,portugal,Remuneração base média mensal dos trabalhadores do sexo feminino por conta de outrem: total e por nível de qualificação,Average monthly basic remuneration of female employees total and by qualification level,ok
369,portugal,Remuneração base média mensal dos trabalhadores do sexo feminino por conta de outrem: total e por setor de atividade económica,Average monthly basic remuneration of female employees total and by sector of economic activity,ok
892,portugal,Remuneração base média mensal dos trabalhadores do sexo masculino por conta de outrem: total e por nível de qualificação,Average monthly basic remuneration of male employees total and by qualification level,ok
368,portugal,Remuneração base média mensal dos trabalhadores do sexo masculino por conta de outrem: total e por setor de atividade económica,Average monthly basic remuneration of male employees total and by sector of economic activity,ok
451,portugal,"Remuneração base média mensal dos trabalhadores por conta de outrem da Administração Pública, Defesa e Segurança Social Obrigatória: total e por nível de qualificação",Average monthly basic remuneration of employees in public administration defence and compulsory social security total and by qualification level,ok
440,portugal,"Remuneração base média mensal dos trabalhadores por conta de outrem da Agricultura, Pesca e Floresta: total e por nível de qualificação",Average monthly basic remuneration of employees in agriculture fishing and forestry total and by qualification level,ok
3413,portugal,Remuneração base média mensal dos trabalhadores por conta de outrem da Agricultura e Pesca: total e por nível de qualificação,Average monthly basic remuneration of employees in agriculture and fishing total and by qualification level,ok
444,portugal,Remuneração base média mensal dos trabalhadores por conta de outrem da Construção: total e por nível de qualificação,Average monthly basic remuneration of employees in construction total and by qualification level,ok
449,portugal,Remuneração base média mensal dos trabalhadores por conta de outrem da Educação: total e por nível de qualificação,Average monthly basic remuneration of employees in education total and by qualification level,ok
443,portugal,"Remuneração base média mensal dos trabalhadores por conta de outrem da Eletricidade, Gás e Água: total e por nível de qualificação",Average monthly basic remuneration of employees in electricity gas and water supply total and by qualification level,ok
450,portugal,Remuneração base média mensal dos trabalhadores por conta de outrem da Saúde Humana e Apoio Social: total e por nível de qualificação,Average monthly basic remuneration of employees in human health and social work total and by qualification level,ok
448,portugal,Remuneração base média mensal dos trabalhadores por conta de outrem das Atividades Financeiras e de Seguros: total e por nível de qualificação,Average monthly basic remuneration of employees in financial and insurance activities total and by qualification level,ok
441,portugal,Remuneração base média mensal dos trabalhadores por conta de outrem das Indústrias Extrativas: total e por nível de qualificação,Average monthly basic remuneration of employees in mining and quarrying total and by qualification level,ok
